89999 79999
2 949754276 274168581
1 552825053 109387427
1 40637391 885809369
2 246431846 431564306
1 850289300 456077962
2 42580260 327353947
1 583002109 696048349
1 883322045 439158604
2 889489099 9620126
2 512958268 290251218
2 783286505 621533425
1 107855068 829886964
2 710628935 29444509
1 260189686 524325888
2 539504727 572967633
1 570396716 290605604
1 799226550 90413865
1 760023552 276084686
1 171383835 672544218
1 855845516 143098384
1 131829065 595455398
1 287752024 115094324
1 732574632 651070351
1 84398525 146802655
1 450433147 343024532
2 775866496 467493688
1 482647317 600700678
1 424611800 155342197
2 304612474 20836070
2 205589120 828130395
1 971578675 4622584
1 634661276 993769661
1 282875428 906007585
1 964943078 794788380
1 174867485 33169877
1 159412177 121329608
1 200292804 7260557
1 921568082 935670588
1 544689343 663979218
1 522027303 35162104
2 445154409 670104493
1 791039643 724999902
1 101857297 164102598
1 959865342 352625308
1 431191065 418404477
1 281928584 817764584
1 598463812 360864314
1 467506615 533992510
1 396761119 220381676
2 754819342 62778165
1 238269702 689363506
1 38014708 549027706
1 164403964 473452906
2 404501402 669320659
2 400618782 838635729
1 826417185 462378077
2 147766890 820002876
1 553148780 107816175
1 705926792 811927116
1 247532289 599356984
1 112091139 11088263
2 265661812 152550749
2 528731029 95073117
1 121107704 435662350
2 924690683 730134420
1 404440478 438349569
1 896091641 102372454
1 663817848 609025171
1 968928098 199026463
1 864324951 923041727
1 593982238 555482810
2 691740794 758543547
1 129185787 912533570
2 867985321 372875976
1 289404217 113698311
1 354818039 657672332
1 877412007 686376278
1 949314423 471493798
1 977764469 742563639
1 352056945 496605708
1 187037304 412887698
1 173478704 166764080
1 483033554 856756418
2 432035014 570269791
1 46564137 357876560
1 280644163 912358729
2 441888618 823551400
1 241692137 21148660
1 525971012 952107632
1 120656611 89571818
1 760254216 857887240
1 55503030 831522412
1 859614742 67970356
1 617495154 600070974
1 700896514 812885581
2 33753196 147260942
1 575663156 549811735
1 417817886 786662890
1 213136898 982100068
1 460231242 663366378
1 194698460 679422839
1 286722356 782312002
1 818045768 704914682
1 214583872 886093391
1 590035051 432598889
1 26309014 941450663
1 222565 593166308
1 641097608 2040657
1 398667076 41546270
1 298293506 985101822
1 943149084 722834859
1 479194649 553768071
1 744777574 941991502
1 644768896 221330888
1 285159651 287732831
1 356292139 17572337
1 40783455 193223370
1 826509716 17546594
1 967524354 435642594
1 506186345 291174648
1 653804073 958716859
1 497335790 716268406
2 808334527 489822945
1 954721247 795166523
1 376348312 739717947
1 592037253 871353198
2 72798282 248025362
1 118598709 216656325
2 977603118 971199607
1 322750287 67864934
1 282422353 526605579
1 491081484 826846167
1 22575378 905729683
1 338080754 28986163
1 116199843 908126178
1 737372846 690274463
1 160485415 38909273
1 521875744 635393638
1 902511395 624995582
2 285692290 649861916
1 62534931 905081934
1 474675241 758005460
1 307480973 780037107
1 863029122 618880194
1 120725713 250969132
1 414454204 87834338
2 167241664 567531503
1 301776061 386861591
1 142514860 241459124
2 210338523 401473099
1 947990350 692635357
2 824356759 192536647
1 466477035 409710626
1 122687311 214313435
1 756838674 641952737
1 252182692 449268913
1 516836668 50010608
1 99530325 63894909
2 622343704 485272238
1 98027934 21486645
1 95025951 520808736
1 692014665 66526150
1 956385484 848710371
2 94883231 708070852
1 547749917 563438908
2 529268063 324047545
2 60310 806608748
1 614939506 242462909
1 624824343 20677549
1 435613152 578493041
1 148936544 358046253
2 678035197 189324997
2 49599440 187111622
1 79298939 337406633
1 757673647 790442066
1 343856951 325281380
1 535489549 16369113
1 438554886 628092498
1 10551643 686278356
1 144838852 646087022
1 764984999 911262182
2 801299401 362060848
1 563339415 937631929
1 378465075 15953111
1 7773547 239459118
1 880336012 438004432
2 391236870 70630623
1 452960843 83359686
1 539206458 854927844
1 335232057 41070849
1 362840305 196427233
1 631877876 457806095
1 596842572 236992467
1 966606075 827491548
1 999489123 589582005
1 21215898 93312284
1 953368839 894586806
2 639173751 673009341
1 554042553 304094879
1 652110222 52945444
1 279938634 584929639
1 4548661 725891291
1 826493761 749390909
1 648457871 944907950
2 593204203 9445378
2 279808794 904697475
2 25879551 604390472
1 850452833 702588377
1 183989986 90726669
1 400566614 754826731
1 346637033 598457898
1 428913886 800562670
1 53587773 854052718
1 38049147 334865401
1 371975111 460794160
1 279230772 572794887
1 371943743 726570762
1 67972768 542968728
1 407019901 841038990
1 352761698 456487497
1 439652068 534056127
1 481518656 958648074
1 869371381 46066279
2 961312439 258685892
1 430974682 76622690
1 967467125 621278438
1 500505849 101337422
2 50499342 279379007
1 669841195 704665369
1 348996817 811663362
1 760909397 339117494
1 174834051 678266061
1 937414990 193702538
1 179835785 783525744
1 992470199 941148344
2 40163219 506335153
1 489449979 323429043
1 173188644 941198023
1 322425145 898170634
2 227298300 622098665
2 860961731 438999431
1 321797261 82742481
1 170476272 451518406
1 925926490 380011268
1 729510769 696332438
1 825414110 783565728
1 558879478 786893346
1 509845284 509936658
1 185624662 647438790
1 155032972 534475171
1 48585136 112552048
2 570317271 895835714
1 78853494 86242037
1 8127735 749845893
1 458396067 238856280
1 929451862 294374934
1 817451461 99310099
1 637969241 756162594
1 196192021 11898802
1 514965988 674262906
2 606070597 713586058
1 544300885 577616553
1 667520956 363114142
1 483935065 976066266
1 526429975 868942763
2 146096564 871142627
1 671748545 756263536
1 672395360 682843584
1 783009682 56915136
1 525003351 868498381
1 399060701 421772126
1 190738490 341695037
1 829953790 127061265
2 932604170 588124315
2 177496998 130238281
1 197167148 13967693
1 258101208 783014494
1 341748888 47783469
1 765376624 50852616
1 660219668 56934605
1 330006165 610838601
1 355432187 242239533
1 798119873 817846349
1 693127648 90573539
1 113894437 254346691
1 334306012 863923132
2 952055429 87919984
1 799097580 70298722
1 861508892 45199770
1 961825275 80964534
1 14462582 406963563
1 1201545 305487501
1 401414699 330710866
1 86746973 400936054
1 875129683 982062456
1 602767563 34068442
1 394425533 620893420
1 299457871 434252976
1 216452816 85180494
1 661512915 317700464
1 8853148 411465371
1 22958675 905351421
1 881783648 353123989
1 973565505 37536042
1 179304646 653628581
1 743534190 164768015
1 843974559 550924678
1 240399611 772500648
1 546722694 478771123
1 173041009 400358803
1 188485894 137019711
1 847098160 155174088
1 671417280 631143622
2 390225350 102399512
1 677358453 552706824
1 258974225 777930753
1 549053031 990039436
1 258313305 52761479
1 530046455 728601429
1 877483681 98022618
2 79945380 110217216
1 735032768 15289163
1 467977593 7268815
1 287450035 482016142
1 668186483 18229618
1 661252745 239990568
1 359589880 401109080
1 709757437 769068221
1 856941989 244167272
1 923782094 491864626
2 82856626 440383435
2 93345201 628204406
1 143949248 288424614
2 964459505 257311557
1 460893986 271707973
1 694972622 34280499
2 339453308 475181124
1 346839762 65261976
2 249234036 283331402
1 158373720 54873407
1 562994385 226658591
1 861766980 880896070
1 664243954 121116350
1 157423559 117903009
2 41411694 221639430
1 832175950 967682386
2 766751678 539065077
2 919432904 409472294
1 843976093 369685194
1 870895386 683193128
1 877208 296806483
1 909542035 884382899
1 872095661 735883652
2 964508319 77728455
1 714721460 447540549
1 135301247 970359803
1 714735757 687830228
2 45040034 512081203
1 701476431 822132365
2 831825501 165631915
1 907358814 491188129
2 416625685 431198575
1 38287157 833110755
2 128120380 979085875
1 858384745 77268669
1 745960978 149604638
1 690728065 917476420
1 222214851 290938624
1 185491695 560146068
1 72274118 821314180
2 305279870 293320985
1 559161358 229483212
1 570447994 152434950
1 648283182 510898643
1 307240652 35929354
1 87843478 64069257
1 67132541 660680490
1 3110024 523544418
1 893194768 806751824
1 401428890 214713934
1 65616801 600937005
1 968684417 605468612
1 27043094 394231341
1 621394327 354457106
1 842614117 101274679
1 195937190 816900057
1 664241135 73737417
1 47035882 258086678
1 660729772 40317945
1 968395018 36506913
1 262623751 631467050
1 398264601 74104955
2 338188629 694557641
2 100757748 656830309
1 67114059 557074938
1 374760527 30640638
2 610216415 318367411
1 128433124 354449833
1 87047508 571103349
1 705694764 59716167
1 124353579 301992300
1 690273711 723599683
1 724249520 317350022
1 223835202 754374117
2 988141103 989454448
1 506467813 372334961
1 468821590 366962287
1 211047134 219174872
2 888586409 663473403
1 140887383 367267087
1 912530327 716482662
1 601108034 852630528
1 931932585 38213455
1 747342384 99080232
1 830352378 29173771
1 663862888 366012451
1 817257667 344203057
1 696289117 685775494
1 689454193 627841117
1 794254476 69606958
2 940298291 261218564
1 280233972 460729533
1 509796796 487977420
2 53574490 423783915
1 89325093 781725954
1 142663269 149812031
2 726153762 316712033
1 642410017 584862250
2 882487972 98774153
1 312831246 507762244
1 334740386 367490940
1 881011645 262971450
1 885063796 440975181
1 7408416 545153342
1 37320514 766611030
1 849374241 109066878
1 75090634 475384849
2 497653628 408699309
1 260920200 124194226
2 692630523 325328252
1 478676922 442264970
2 150688962 746164521
1 467257719 645764732
2 91232060 826887040
1 613857836 597209464
1 45963219 995665969
1 626383028 654714002
1 480562241 916566698
2 301947870 333993229
1 283022711 879404250
1 994368067 419339693
2 806078016 71864567
2 405974001 649488288
2 779000668 249409895
1 995698080 150548067
2 594311610 441765651
1 617768491 544573570
1 887697636 758251121
1 980503568 681443945
1 884805506 749367514
2 947189335 114878134
1 400963061 975460519
2 193799638 605307014
2 959086635 149798641
2 101272019 271774909
1 172175015 877983174
1 885582782 573638295
1 113506991 539497779
1 505336567 686836262
1 546188704 93935781
1 847353181 146344741
1 154325148 375495438
1 799657229 886384877
1 352471791 233492911
1 436401776 947994727
1 204662560 287822004
1 685975553 144397106
1 13296669 724773751
1 545315171 799357248
1 33572368 255568393
2 288886910 9254150
2 521443988 821321487
1 620139546 740189309
1 409275097 89412516
1 567924420 333894603
1 184467368 169646286
2 487785855 271784386
2 278001979 602328828
1 960978689 737295514
1 256492999 878154664
1 322477602 779815433
1 772861522 502503198
1 736487593 51234243
2 3026874 480547437
1 223367868 342342520
2 864354361 269851950
1 351025534 341550207
1 958047281 861245139
2 359601451 595582877
1 944226399 856420310
1 948008803 2774928
1 74180060 203753160
1 293661724 655174462
2 244185285 973814156
1 306540924 220040515
2 385090861 499367347
1 634154031 265458956
1 965020743 100104035
1 362446482 19895013
1 10951175 520288230
1 245434173 843543371
1 788849180 771615329
1 754897354 19420780
1 263539182 984730338
1 548676576 105411192
1 395954887 909447403
2 75184258 339913279
1 890109791 497150913
1 315423744 130203190
1 950166205 547986921
1 423545904 420697301
2 969244925 435991980
1 805015444 540569786
1 280527840 104801715
2 992600104 769956610
1 264388371 224664332
1 964452529 347087347
1 968941056 416811569
2 4099461 180164323
1 180538275 705373292
1 385006134 222844305
1 264499900 158670010
1 343713496 61716842
1 906667546 610465088
1 889366043 88901581
1 10040534 40509050
2 264384041 358911444
1 37298757 607962553
1 64061994 593604589
1 743455027 981759121
1 878074612 292381700
1 239527726 358136404
1 243121670 277506027
1 121666107 23785561
2 794605117 874884373
1 963376356 587200559
1 869292241 656422524
1 80489191 14619174
2 212112476 151530112
1 652630943 214768703
1 332852647 59537694
2 245335774 982729956
2 619784816 73209493
1 675687099 172526135
1 725753997 40312619
1 583808227 5066624
1 411926096 547596122
1 468138824 422110938
1 291106829 664727137
2 686592274 126713787
1 885601930 102480153
1 404869333 56180966
1 7272294 966361026
1 109450814 293829066
2 239052223 601787002
1 378788541 157478879
2 215672354 645836120
1 562862342 154895537
1 16606325 722608743
1 604457322 162055475
2 584821829 860806262
1 553203741 31545702
1 328212682 532540878
1 711044683 928975273
1 703556397 420382575
1 499493821 479073424
2 183549650 925429036
1 335882592 237194359
1 736363804 118196167
1 803546069 821609347
2 784470195 188458432
1 956436697 916468684
1 279553155 548635027
1 38920384 738338709
1 465315861 221212031
1 576379292 55512674
1 370535096 673760750
2 702269044 258677174
1 975497009 288069065
2 687355700 865691265
1 764774391 873562242
1 253543343 695410153
2 811578786 536014205
1 176488628 569454289
1 339384182 106359020
1 822574334 654595799
1 441895414 730750350
2 861891566 827329325
1 330677446 801135064
2 692550438 333844726
1 806680962 615643401
2 849635976 213079729
1 846047393 29307364
1 104604625 886782638
1 645578240 939073614
1 498937148 860488548
1 8481896 614283948
1 50713719 380424530
1 804812087 624737403
1 653032839 881488903
1 538741311 627136803
1 156686475 614634103
1 914782977 922065566
1 160238079 176900415
2 667240752 155714230
1 851726935 996089290
1 306796220 215833093
1 420170228 667769238
1 502666890 914731510
1 224620917 720479171
1 195207887 296922771
1 173986071 104146661
1 924354602 731093416
2 861163314 325016196
2 143633387 67694659
2 840677220 760101505
1 879387619 678232457
1 824314498 836761089
2 828210967 545701093
1 633221999 426161239
1 654445529 647744547
1 134979255 292081062
2 833923126 60676938
2 78364320 454629207
1 981889467 351928321
2 155573262 232216035
1 628742478 300779437
2 850973746 867638580
1 548072847 695956124
1 727604777 81601021
1 52415194 59827444
1 19389741 51819799
1 901918248 245908541
1 221173254 757665599
1 95836072 104126854
1 131998094 141358507
1 743029948 486928731
1 556410403 445844183
1 785596752 588127686
2 226269273 861616121
1 992866827 957802777
1 948043711 234968615
1 933085738 91903103
1 915799337 617137488
1 633327376 404253900
1 141932303 187841860
1 993432910 734541523
1 504084578 326515031
1 90011311 430089998
1 84651213 98762577
1 156906720 21324524
1 546544416 777420071
2 590446791 910262128
1 34980570 93877868
1 548644207 915890478
1 719433257 974796367
1 318558521 336330476
1 928823122 464559989
2 194086554 778031863
1 781527157 116942647
1 578002348 416927455
1 837573854 348458093
1 747634475 358781306
1 205860905 101053596
2 384953766 342695329
1 253388826 38905159
